"","Id","Position","First.Name","Nickname","Last.Name","FPPG","Played","Salary","Game","Team","Opponent","Injury.Indicator","Injury.Details","X","X.1"
"592","20431-54612","RB","Lorenzo","Lorenzo Taliaferro","Taliaferro",2.5,1,4500,"BAL@CIN","BAL","CIN","","",NA,NA
"593","20431-54617","WR","Matt","Matt Hazel","Hazel",0,1,4500,"PHI@WAS","WAS","PHI","","",NA,NA
"594","20431-48478","TE","Zach","Zach Conque","Conque",0,0,4500,"JAC@HOU","HOU","JAC","","",NA,NA
"595","20431-25957","TE","J.P.","J.P. Holtz","Holtz",0,0,4500,"PIT@CLE","CLE","PIT","","",NA,NA
"596","20431-64873","RB","Tim","Tim Cook","Cook",0,0,4500,"JAC@HOU","JAC","HOU","","",NA,NA
"597","20431-44424","WR","KeVonn","KeVonn Mabon","Mabon",0,0,4500,"OAK@TEN","TEN","OAK","","",NA,NA
"598","20431-40342","RB","De'Veon","De'Veon Smith","Smith",0,0,4500,"TB@MIA","MIA","TB","","",NA,NA
"599","20431-30106","WR","Gabe","Gabe Marks","Marks",0,0,4500,"NYJ@BUF","NYJ","BUF","","",NA,NA
"600","20431-30108","WR","Marquess","Marquess Wilson","Wilson",8.83333333333333,3,4500,"NYJ@BUF","NYJ","BUF","","",NA,NA
"601","20431-38301","TE","Darren","Darren Fells","Fells",3.15555551317003,9,4500,"ARI@DET","DET","ARI","","",NA,NA
"602","20431-54690","WR","Freddie","Freddie Martino","Martino",3.45714296613421,7,4500,"TB@MIA","TB","MIA","","",NA,NA
"603","20431-60835","WR","Isaac","Isaac Whitney","Whitney",0,0,4500,"OAK@TEN","OAK","TEN","","",NA,NA
"604","20431-40371","TE","Johnny","Johnny Mundt","Mundt",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"605","20431-26038","TE","Tyler","Tyler Kroft","Kroft",2.36666663487752,6,4500,"BAL@CIN","CIN","BAL","","",NA,NA
"606","20431-26055","WR","Carlton","Carlton Agudosi","Agudosi",0,0,4500,"ARI@DET","ARI","DET","","",NA,NA
"607","20431-26057","RB","Michael","Michael Burton","Burton",0,1,4500,"ATL@CHI","CHI","ATL","","",NA,NA
"608","20431-28106","RB","Joe","Joe Kerridge","Kerridge",0,1,4500,"SEA@GB","GB","SEA","","",NA,NA
"609","20431-54742","TE","Scott","Scott Simonson","Simonson",1.5,1,4500,"CAR@SF","CAR","SF","","",NA,NA
"610","20431-34275","RB","Storm","Storm Johnson","Johnson",0,0,4500,"TB@MIA","MIA","TB","","",NA,NA
"611","20431-32234","RB","Malcolm","Malcolm Brown","Brown",1,8,4500,"IND@LA","LA","IND","","",NA,NA
"612","20431-54762","TE","RaShaun","RaShaun Allen","Allen",0,0,4500,"JAC@HOU","HOU","JAC","","",NA,NA
"613","20431-32235","WR","Marcus","Marcus Johnson","Johnson",0,0,4500,"PHI@WAS","PHI","WAS","","",NA,NA
"614","20431-40430","WR","Demarcus","Demarcus Ayers","Ayers",6.55000019073486,2,4500,"PIT@CLE","PIT","CLE","","",NA,NA
"615","20431-60910","WR","Dede","Dede Westbrook","Westbrook",0,0,4500,"JAC@HOU","JAC","HOU","","",NA,NA
"616","20431-28144","TE","Dion","Dion Sims","Sims",4.81538449800931,13,4500,"ATL@CHI","CHI","ATL","","",NA,NA
"617","20431-34288","WR","Rannell","Rannell Hall","Hall",0,1,4500,"PIT@CLE","CLE","PIT","","",NA,NA
"618","20431-28146","WR","Monty","Monty Madaris","Madaris",0,0,4500,"BAL@CIN","CIN","BAL","","",NA,NA
"619","20431-40445","RB","Darrin","Darrin Laufasa","Laufasa",0,0,4500,"BAL@CIN","CIN","BAL","","",NA,NA
"620","20431-32257","K","Nick","Nick Rose","Rose",0,0,4500,"CAR@SF","SF","CAR","","",NA,NA
"621","20431-40462","RB","Tyler","Tyler McCloskey","McCloskey",0,0,4500,"CAR@SF","SF","CAR","","",NA,NA
"622","20431-40472","WR","James","James Quick","Quick",0,0,4500,"PHI@WAS","WAS","PHI","","",NA,NA
"623","20431-40477","TE","Keith","Keith Towbridge","Towbridge",0,0,4500,"NYJ@BUF","BUF","NYJ","","",NA,NA
"624","20431-7718","RB","Cedric","Cedric Peerman","Peerman",1.5,1,4500,"BAL@CIN","CIN","BAL","","",NA,NA
"625","20431-38441","RB","Justin","Justin Davis","Davis",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"626","20431-46633","WR","Keenan","Keenan Reynolds","Reynolds",0,0,4500,"BAL@CIN","BAL","CIN","","",NA,NA
"627","20431-22063","WR","Keshawn","Keshawn Martin","Martin",-2,1,4500,"ARI@DET","DET","ARI","","",NA,NA
"628","20431-22065","TE","Rhett","Rhett Ellison","Ellison",1.81111102634006,9,4500,"NYG@DAL","NYG","DAL","","",NA,NA
"629","20431-32310","TE","Caleb","Caleb Bluiett","Bluiett",0,0,4500,"JAC@HOU","JAC","HOU","","",NA,NA
"630","20431-56894","RB","Akeem","Akeem Judd","Judd",0,0,4500,"OAK@TEN","TEN","OAK","","",NA,NA
"631","20431-30272","TE","Colin","Colin Thompson","Thompson",0,0,4500,"NYG@DAL","NYG","DAL","","",NA,NA
"632","20431-56906","WR","K.D.","K.D. Cannon","Cannon",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"633","20431-26189","WR","Dontez","Dontez Ford","Ford",0,0,4500,"ARI@DET","DET","ARI","","",NA,NA
"634","20431-56909","WR","Ishmael","Ishmael Zamora","Zamora",0,0,4500,"OAK@TEN","OAK","TEN","","",NA,NA
"635","20431-18009","TE","Chris","Chris Manhertz","Manhertz",1.5,1,4500,"CAR@SF","CAR","SF","","",NA,NA
"636","20431-22109","K","Greg","Greg Zuerlein","Zuerlein",5.8,15,4500,"IND@LA","LA","IND","","",NA,NA
"637","20431-22110","K","Blair","Blair Walsh","Walsh",6.33333333333333,9,4500,"SEA@GB","SEA","GB","","",NA,NA
"638","20431-30307","RB","Mack","Mack Brown","Brown",14.5,1,4500,"PHI@WAS","WAS","PHI","","",NA,NA
"639","20431-30313","TE","Tevin","Tevin Westbrook","Westbrook",0,0,4500,"TB@MIA","TB","MIA","","",NA,NA
"640","20431-26230","WR","Brandon","Brandon Shippen","Shippen",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"641","20431-38528","TE","Tyrone","Tyrone Swoopes","Swoopes",0,0,4500,"SEA@GB","SEA","GB","","",NA,NA
"642","20431-40586","WR","Fred","Fred Ross","Ross",0,0,4500,"CAR@SF","CAR","SF","","",NA,NA
"643","20431-28311","TE","MarQueis","MarQueis Gray","Gray",3.04999995231628,8,4500,"TB@MIA","MIA","TB","","",NA,NA
"644","20431-32410","RB","Trey","Trey Williams","Williams",1.20000004768372,1,4500,"PIT@CLE","PIT","CLE","","",NA,NA
"645","20431-44702","RB","Joe","Joe Bacci","Bacci",0,0,4500,"OAK@TEN","TEN","OAK","","",NA,NA
"646","20431-81566","WR","C.J.","C.J. Germany","Germany",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"647","20431-40612","WR","Bobo","Bobo Wilson","Wilson",0,0,4500,"TB@MIA","TB","MIA","","",NA,NA
"648","20431-32421","WR","Derel","Derel Walker","Walker",0,0,4500,"TB@MIA","TB","MIA","","",NA,NA
"649","20431-30376","RB","Quayvon","Quayvon Hicks","Hicks",0,0,4500,"TB@MIA","TB","MIA","","",NA,NA
"650","20431-22198","WR","Brittan","Brittan Golden","Golden",1.62000007629395,10,4500,"ARI@DET","ARI","DET","","",NA,NA
"651","20431-28346","TE","Maxx","Maxx Williams","Williams",4.06666660308838,12,4500,"BAL@CIN","BAL","CIN","","",NA,NA
"652","20431-52931","RB","Elijhaa","Elijhaa Penny","Penny",0,0,4500,"ARI@DET","ARI","DET","","",NA,NA
"653","20431-40665","RB","Matthew","Matthew Dayes","Dayes",0,0,4500,"PIT@CLE","CLE","PIT","","",NA,NA
"654","20431-32483","WR","Josh","Josh Boyce","Boyce",0,0,4500,"PIT@CLE","CLE","PIT","","",NA,NA
"655","20431-38636","WR","Bug","Bug Howard","Howard",0,0,4500,"IND@LA","IND","LA","","",NA,NA
"656","20431-26355","TE","Logan","Logan Thomas","Thomas",0,0,4500,"NYJ@BUF","BUF","NYJ","","",NA,NA
"657","20431-40695","RB","Sam","Sam Rogers","Rogers",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"658","20431-20217","TE","Eric","Eric Wallace","Wallace",0,0,4500,"CAR@SF","CAR","SF","","",NA,NA
"659","20431-57091","WR","Tim","Tim Patrick","Patrick",0,0,4500,"CAR@SF","SF","CAR","","",NA,NA
"660","20431-71430","RB","Marquez","Marquez Williams","Williams",0,0,4500,"JAC@HOU","JAC","HOU","","",NA,NA
"661","20431-12055","TE","Logan","Logan Paulsen","Paulsen",0.428571428571429,7,4500,"CAR@SF","SF","CAR","","",NA,NA
"662","20431-32544","RB","Aaron","Aaron Green","Green",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"663","20431-22308","RB","Joe","Joe Banyard","Banyard",0.699999988079071,1,4500,"NYJ@BUF","BUF","NYJ","","",NA,NA
"664","20431-46885","WR","Thomas","Thomas Sperbeck","Sperbeck",0,0,4500,"TB@MIA","TB","MIA","","",NA,NA
"665","20431-26411","TE","Ryan","Ryan Malleck","Malleck",0,0,4500,"BAL@CIN","BAL","CIN","","",NA,NA
"666","20431-40758","RB","Corey","Corey Clement","Clement",0,0,4500,"PHI@WAS","PHI","WAS","","",NA,NA
"667","20431-38722","TE","Cethan","Cethan Carter","Carter",0,0,4500,"BAL@CIN","CIN","BAL","","",NA,NA
"668","20431-28486","WR","Corey","Corey Brown","Brown",3.0466667175293,15,4500,"NYJ@BUF","BUF","NYJ","","",NA,NA
"669","20431-44893","RB","Roosevelt","Roosevelt Nix","Nix",1.5,1,4500,"PIT@CLE","PIT","CLE","","",NA,NA
"670","20431-8050","TE","Zach","Zach Miller","Miller",9.60999984741211,10,4500,"ATL@CHI","CHI","ATL","","",NA,NA
"671","20431-28545","RB","Rod","Rod Smith","Smith",0.449999988079071,2,4500,"NYG@DAL","DAL","NYG","","",NA,NA
"672","20431-40836","WR","Drew","Drew Morgan","Morgan",0,0,4500,"TB@MIA","MIA","TB","","",NA,NA
"673","20431-40843","RB","Alex","Alex Collins","Collins",3.37777773539225,9,4500,"SEA@GB","SEA","GB","","",NA,NA
"674","20431-30605","WR","K.J.","K.J. Brent","Brent",0,0,4500,"OAK@TEN","OAK","TEN","","",NA,NA
"675","20431-40857","RB","Peyton","Peyton Barber","Barber",3.73333316379123,9,4500,"TB@MIA","TB","MIA","","",NA,NA
"676","20431-28570","TE","Nick","Nick Vannett","Vannett",1.56666660308838,3,4500,"SEA@GB","SEA","GB","","",NA,NA
"677","20431-14240","TE","Lance","Lance Kendricks","Kendricks",5.30625009536743,16,4500,"SEA@GB","GB","SEA","","",NA,NA
"678","20431-32674","TE","Jace","Jace Amaro","Amaro",7.40000009536743,1,4500,"OAK@TEN","TEN","OAK","","",NA,NA
"679","20431-34729","RB","Dwayne","Dwayne Washington","Washington",3.9727273420854,11,4500,"ARI@DET","DET","ARI","","",NA,NA
"680","20431-30635","RB","Mike","Mike Davis","Davis",1.85714285714286,7,4500,"SEA@GB","SEA","GB","","",NA,NA
"681","20431-22447","WR","Griff","Griff Whalen","Whalen",0.800000011920929,4,4500,"BAL@CIN","BAL","CIN","","",NA,NA
"682","20431-55220","WR","Giovanni","Giovanni Pascascio","Pascascio",0,0,4500,"OAK@TEN","TEN","OAK","","",NA,NA
"683","20431-30652","WR","Tanner","Tanner McEvoy","McEvoy",4.02750015258789,8,4500,"SEA@GB","SEA","GB","","",NA,NA
"684","20431-30654","TE","Jerell","Jerell Adams","Adams",2.91111119588216,9,4500,"NYG@DAL","NYG","DAL","","",NA,NA
"685","20431-32703","WR","Jakeem","Jakeem Grant","Grant",0.315384608048659,13,4500,"TB@MIA","MIA","TB","","",NA,NA
"686","20431-32710","TE","Travis","Travis Wilson","Wilson",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"687","20431-38865","WR","Noel","Noel Thomas","Thomas",0,0,4500,"ARI@DET","DET","ARI","","",NA,NA
"688","20431-40913","TE","Thomas","Thomas Duarte","Duarte",0,0,4500,"TB@MIA","MIA","TB","","",NA,NA
"689","20431-57299","TE","Gerald","Gerald Everett","Everett",0,0,4500,"IND@LA","LA","IND","","",NA,NA
"690","20431-24533","TE","Mo","Mo Alie-Cox","Alie-Cox",0,0,4500,"IND@LA","IND","LA","","",NA,NA
"691","20431-30678","WR","Damiere","Damiere Byrd","Byrd",2.09999990463257,1,4500,"CAR@SF","CAR","SF","","",NA,NA
"692","20431-30684","RB","Brandon","Brandon Wilds","Wilds",1.89999993642171,3,4500,"PIT@CLE","CLE","PIT","","",NA,NA
"693","20431-14304","TE","Luke","Luke Stocker","Stocker",0.800000031789144,6,4500,"TB@MIA","TB","MIA","","",NA,NA
"694","20431-40932","WR","Pharoh","Pharoh Cooper","Cooper",1.84444448682997,9,4500,"IND@LA","LA","IND","","",NA,NA
"695","20431-14319","RB","Taiwan","Taiwan Jones","Jones",0.785714285714286,7,4500,"NYJ@BUF","BUF","NYJ","","",NA,NA
"696","20431-30709","WR","Bruce","Bruce Ellington","Ellington",1.57692307692308,13,4500,"JAC@HOU","HOU","JAC","","",NA,NA
"697","20431-12532","D","Detroit","Detroit Lions","Lions",5.375,16,4400,"ARI@DET","DET","ARI","","",NA,NA
"698","20431-12555","D","Baltimore","Baltimore Ravens","Ravens",8.25,16,4400,"BAL@CIN","BAL","CIN","","",NA,NA
"699","20431-12527","D","Chicago","Chicago Bears","Bears",5.5,16,4300,"ATL@CHI","CHI","ATL","","",NA,NA
"700","20431-12535","D","Indianapolis","Indianapolis Colts","Colts",5.5625,16,4300,"IND@LA","IND","LA","","",NA,NA
"701","20431-12533","D","Green Bay","Green Bay Packers","Packers",6.3125,16,4200,"SEA@GB","GB","SEA","","",NA,NA
"702","20431-12539","D","Miami","Miami Dolphins","Dolphins",7.5,16,4200,"TB@MIA","MIA","TB","","",NA,NA
"703","20431-12554","D","Jacksonville","Jacksonville Jaguars","Jaguars",4.5625,16,4100,"JAC@HOU","JAC","HOU","","",NA,NA
"704","20431-12529","D","Cleveland","Cleveland Browns","Browns",3.125,16,4000,"PIT@CLE","CLE","PIT","","",NA,NA
"705","20431-12544","D","New York","New York Jets","Jets",3.75,16,4000,"NYJ@BUF","NYJ","BUF","","",NA,NA
"706","20431-12549","D","San Francisco","San Francisco 49ers","49ers",4.0625,16,4000,"CAR@SF","SF","CAR","","",NA,NA
